timestamp,pitch_deg,roll_deg,Force X (N),Force Y (N),Force Z (N),Torque X (N-m),Torque Y (N-m),Torque Z (N-m)
2025-09-09 15:17:14.572586,-11.858787174109727,-2.6881594270830727,2.777669726131803,-6.552301735961699,-31.02409006210216,0.5516817214527897,-0.14849218740078737,0.10844611227145229
2025-09-09 15:17:14.593314,-11.235548192527736,-2.89845962892063,2.797744429890005,-6.304158092291794,-31.10316311900377,0.43222422899190416,-0.1379455653758386,0.07111442006561884
2025-09-09 15:17:14.614042,-10.495696879097173,-2.7204583816219836,2.7337675735389784,-5.881432363690771,-31.133703225600726,0.2677071576534954,-0.15165308509619274,0.04757149874203053
2025-09-09 15:17:14.634770,-10.187771652831806,-2.5914821702677946,2.717903932288365,-5.793865649408466,-31.152879136356773,0.3918559263021457,-0.07865019613429068,0.05366212594139904
2025-09-09 15:17:14.655498,-9.904428813991174,-2.492002159603726,2.715612477498343,-5.546673826508176,-30.95400027091931,0.370590581522872,0.0009943827320605392,0.02980841856129126
2025-09-09 15:17:14.676226,-9.806091920034714,-2.7030385541360453,2.71431159973145,-5.4780330657959,-30.8963203430176,0.353486508131027,0.0177079569548368,0.022485762834549
2025-09-09 15:17:14.696954,-9.448804167459121,-2.6914522876029516,2.8656880153810764,-5.400380021840177,-30.983510390165847,0.28216887981600947,0.04754896789773105,0.021001355821804225
2025-09-09 15:17:14.717682,-9.475725221590038,-2.614756550167586,2.88202452659607,-5.3919997215271,-30.992919921875,0.274472296237946,0.0507694035768509,0.020841158926487
2025-09-09 15:17:14.738410,-9.947952283694095,-2.4534072751722973,2.8813415347250464,-5.388356095599143,-30.993841018736884,0.27315057872217235,0.05072145104051814,0.02092043780559606
2025-09-09 15:17:14.759138,-9.035709332618652,-2.76392901838491,2.8300478553679116,-5.1147145077922636,-31.06301672798737,0.17388767775494063,0.04712014606549866,0.026874396523612596
2025-09-09 15:17:14.779866,-9.561022711033175,-2.4479742557855926,2.8148444434799282,-5.0933480084948055,-31.084905342273146,0.1622930628167568,0.04487170473968133,0.028900082578076913
2025-09-09 15:17:14.800594,-8.840057609028422,-2.9039156427141717,2.725209354381492,-5.001740387835891,-31.199251104024448,0.10164145169505821,0.030241592515192952,0.04429209248175662
